Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
8/16/2011,11.7,17.8,0.0,,,26.0,4.0,15.0,70.0,70.0,1022.1,1018.8,,8.0,15.7,16.6,No,10.6,Yes
2/11/2011,20.4,25.4,1.2,4.2,8.5,44.0,20.0,26.0,90.0,77.0,1018.4,1016.4,6.0,3.0,22.3,24.0,Yes,1.2,Yes
7/16/2009,8.8,15.1,0.2,,,48.0,20.0,19.0,66.0,82.0,,,,,11.3,13.2,No,1.0,No
12/7/2009,17.0,38.7,0.0,5.8,10.4,48.0,11.0,30.0,77.0,12.0,1011.9,1006.7,5.0,1.0,23.7,37.6,No,0.0,No
10/28/2010,11.6,27.6,0.0,8.2,,33.0,9.0,9.0,44.0,23.0,1017.1,1014.0,0.0,1.0,19.5,26.1,No,0.0,No
7/5/2010,0.1,13.5,0.0,0.8,8.8,17.0,7.0,11.0,97.0,52.0,1027.3,1023.1,2.0,1.0,3.0,12.8,No,0.0,No
12/4/2009,13.4,35.8,0.0,9.0,13.1,46.0,28.0,9.0,37.0,17.0,1019.1,1014.5,4.0,5.0,23.4,34.6,No,0.0,No
1/28/2012,19.5,22.7,32.6,2.0,,52.0,22.0,22.0,93.0,92.0,1009.1,1007.1,8.0,8.0,20.2,20.3,Yes,7.0,Yes
9/12/2010,14.0,19.9,0.0,6.0,1.3,39.0,17.0,13.0,80.0,96.0,1018.2,1017.1,8.0,7.0,14.9,15.1,No,5.6,Yes
12/6/2008,21.7,25.1,2.6,8.4,0.2,35.0,19.0,11.0,90.0,78.0,1014.3,1011.1,8.0,7.0,21.9,22.9,Yes,4.8,Yes
3/26/2009,14.9,19.2,0.0,1.8,7.2,50.0,24.0,31.0,87.0,60.0,1020.4,1023.5,5.0,3.0,16.2,17.3,No,0.0,No
3/18/2009,12.2,28.4,0.0,4.4,8.7,35.0,13.0,20.0,41.0,23.0,1015.1,1012.2,,,19.8,27.7,No,0.0,No
6/16/2010,1.0,16.3,0.0,1.2,0.0,56.0,7.0,22.0,99.0,70.0,1022.8,1016.7,8.0,8.0,3.6,14.6,No,0.6,No
1/5/2012,20.9,24.6,0.0,7.8,,39.0,22.0,15.0,72.0,71.0,1017.6,1014.6,7.0,5.0,22.8,23.9,No,,
7/13/2008,12.0,22.8,0.0,3.0,2.2,20.0,6.0,9.0,72.0,69.0,1026.6,1023.3,7.0,7.0,15.3,21.2,No,0.0,No
12/13/2011,22.4,33.1,11.6,1.4,10.0,31.0,13.0,24.0,70.0,64.0,1007.8,1005.0,6.0,6.0,30.1,32.3,Yes,0.0,No
7/9/2011,-3.1,16.9,0.0,,,39.0,2.0,26.0,83.0,35.0,1020.0,1016.1,,,3.7,16.1,No,0.0,No
8/23/2009,8.7,16.1,0.0,3.0,5.4,65.0,30.0,41.0,90.0,61.0,1001.9,997.6,7.0,5.0,11.3,14.9,No,17.4,Yes
8/10/2010,4.7,13.4,1.0,0.4,9.9,39.0,6.0,19.0,68.0,52.0,1013.4,1012.8,3.0,4.0,8.9,12.7,No,1.8,Yes
7/7/2009,18.4,30.8,0.0,6.0,10.8,37.0,26.0,11.0,32.0,23.0,1014.1,1010.6,1.0,1.0,22.3,29.7,No,0.0,No
1/21/2011,19.4,35.2,0.0,9.6,9.9,43.0,19.0,17.0,54.0,29.0,1012.8,1009.5,5.0,3.0,24.7,33.9,No,0.0,No
11/20/2009,26.1,33.3,0.0,7.8,10.1,,9.0,20.0,71.0,44.0,1010.1,1006.9,8.0,8.0,30.1,33.1,No,0.0,No
1/24/2011,21.0,35.4,0.0,10.8,7.5,69.0,11.0,26.0,56.0,36.0,1004.1,1001.4,,,26.6,32.4,No,0.0,No
3/13/2009,10.0,21.6,0.0,,,43.0,13.0,24.0,57.0,41.0,1021.4,1022.2,,,17.8,20.2,No,0.0,No
11/28/2010,11.9,17.1,38.2,7.0,,56.0,31.0,28.0,69.0,61.0,1011.1,1012.6,7.0,7.0,14.5,16.1,Yes,0.0,No
8/16/2009,13.4,28.0,0.0,6.4,2.3,57.0,26.0,22.0,25.0,22.0,1013.4,1008.8,7.0,6.0,17.6,26.5,No,0.0,No
4/13/2009,22.3,24.8,0.0,,0.1,63.0,39.0,9.0,40.0,54.0,1012.9,1011.9,,,22.6,21.7,No,6.2,Yes
4/15/2009,14.7,18.9,0.0,3.4,8.0,56.0,22.0,17.0,50.0,40.0,1015.7,1015.0,,,16.1,18.2,No,0.0,No
1/21/2011,20.7,26.9,5.6,8.2,12.4,41.0,4.0,28.0,66.0,60.0,1015.2,1013.1,,,25.1,26.3,Yes,0.0,No
3/12/2010,24.3,31.6,1.6,7.0,7.9,59.0,24.0,26.0,65.0,63.0,1016.4,1014.4,3.0,7.0,29.2,29.3,Yes,15.6,Yes
6/30/2011,6.1,19.1,0.4,,,43.0,15.0,19.0,90.0,57.0,,,,,12.5,18.6,No,2.2,Yes
9/24/2009,12.1,15.2,0.4,,,50.0,20.0,24.0,90.0,57.0,1020.7,1022.8,,,13.2,13.4,No,0.2,No
4/4/2010,7.7,23.1,2.0,2.8,6.6,41.0,11.0,30.0,69.0,44.0,1024.5,1020.2,1.0,1.0,16.8,20.2,Yes,0.0,No
9/12/2009,6.5,24.7,0.0,,,39.0,6.0,22.0,70.0,39.0,1020.0,1015.4,,,13.2,24.0,No,0.0,No
6/5/2009,10.0,15.2,2.2,0.8,3.7,20.0,6.0,7.0,92.0,63.0,1017.3,1014.3,7.0,7.0,10.5,13.1,Yes,1.2,Yes
10/17/2009,7.9,17.4,17.6,2.4,6.7,43.0,20.0,26.0,80.0,43.0,1023.1,1023.4,4.0,5.0,11.7,16.9,Yes,0.0,No
10/3/2010,8.0,22.5,0.0,3.8,7.6,48.0,17.0,24.0,65.0,51.0,1028.2,1025.4,3.0,5.0,16.4,20.6,No,0.0,No
4/20/2010,11.0,25.5,0.0,,,22.0,4.0,15.0,71.0,51.0,1025.8,1021.1,,,18.6,22.6,No,0.0,No
7/11/2011,7.4,11.7,2.0,1.4,0.2,39.0,15.0,22.0,68.0,69.0,1026.3,1025.8,7.0,8.0,10.0,11.0,Yes,0.2,No
1/13/2009,13.6,39.3,0.0,6.0,13.0,63.0,28.0,37.0,24.0,8.0,1010.6,1006.3,1.0,1.0,26.6,38.2,No,0.0,No
7/9/2009,14.0,20.2,0.0,,,63.0,33.0,43.0,56.0,55.0,1022.7,1020.0,,,17.8,19.1,No,1.2,Yes
12/8/2009,15.4,32.6,0.0,12.0,7.3,63.0,13.0,35.0,35.0,33.0,1005.8,1003.2,6.0,7.0,25.3,25.9,No,1.2,Yes
7/31/2010,6.2,15.6,0.0,1.0,2.4,44.0,20.0,13.0,71.0,43.0,1002.1,1003.2,7.0,4.0,9.8,15.4,No,0.0,No
1/25/2012,20.0,24.0,7.2,,0.0,35.0,7.0,13.0,84.0,91.0,1014.3,1013.0,,,23.7,22.7,Yes,29.6,Yes
5/16/2009,5.1,24.9,0.0,3.4,9.5,22.0,9.0,7.0,53.0,24.0,1022.1,1018.1,1.0,1.0,14.7,24.3,No,0.0,No
10/19/2009,9.0,26.6,0.2,,,48.0,7.0,6.0,65.0,29.0,,,,,15.8,26.1,No,0.0,No
9/1/2010,13.5,27.4,0.0,6.4,3.3,54.0,19.0,31.0,43.0,27.0,1017.7,1012.4,7.0,7.0,19.6,25.6,No,0.6,No
12/7/2010,13.9,24.6,0.6,,11.9,44.0,22.0,22.0,66.0,47.0,1006.7,1006.7,7.0,4.0,18.8,23.0,No,0.4,No
4/6/2009,7.9,16.1,2.4,3.4,3.9,44.0,6.0,22.0,97.0,59.0,1025.8,1024.9,7.0,7.0,9.3,14.7,Yes,7.2,Yes
11/5/2011,16.4,24.8,0.0,6.4,12.6,52.0,15.0,37.0,56.0,56.0,1019.7,1014.8,2.0,1.0,20.5,24.1,No,0.0,No
10/1/2009,1.8,25.6,0.0,5.6,,,,,26.0,19.0,,,,,19.0,24.0,No,0.0,No
11/7/2010,14.1,31.9,0.0,7.2,,43.0,20.0,11.0,55.0,21.0,1014.8,1011.3,1.0,4.0,20.2,30.7,No,0.0,No
12/19/2009,20.8,37.1,0.0,10.2,11.9,33.0,11.0,15.0,31.0,25.0,1012.7,1010.6,2.0,3.0,28.5,35.4,No,0.0,No
5/9/2011,4.8,17.8,0.0,5.4,,37.0,0.0,22.0,95.0,53.0,1015.8,1014.1,,,9.6,16.6,No,0.0,No
8/27/2009,10.6,24.5,8.0,1.6,0.5,39.0,13.0,19.0,29.0,55.0,1017.0,1014.5,8.0,7.0,19.6,19.9,Yes,0.0,No
11/21/2010,7.3,18.6,0.0,,,31.0,7.0,9.0,36.0,48.0,,,,,13.3,14.3,No,0.0,No
1/18/2011,15.0,26.4,0.0,,,39.0,11.0,9.0,67.0,42.0,1006.5,1004.6,,,18.7,24.4,No,0.0,No
1/31/2010,16.3,35.3,0.0,6.6,10.3,74.0,22.0,48.0,55.0,23.0,1009.3,1002.6,6.0,4.0,21.0,33.6,No,0.0,No
3/19/2010,25.4,32.7,0.0,7.0,7.1,57.0,7.0,17.0,71.0,74.0,1010.6,1007.6,7.0,7.0,30.0,29.2,No,9.0,Yes
1/14/2012,13.0,29.0,0.0,,,31.0,19.0,15.0,49.0,26.0,1015.2,1012.6,,,19.5,27.7,No,0.0,No
11/26/2010,10.1,19.4,0.0,1.4,8.3,28.0,11.0,17.0,83.0,77.0,1016.8,1014.2,5.0,7.0,15.2,17.1,No,9.2,Yes
5/21/2009,14.8,23.2,10.8,3.2,2.5,107.0,41.0,35.0,81.0,91.0,999.8,999.6,6.0,8.0,20.6,15.2,Yes,17.2,Yes
8/11/2010,1.0,14.1,8.4,1.0,4.1,31.0,7.0,9.0,95.0,65.0,1003.5,998.5,2.0,8.0,6.5,13.1,Yes,6.4,Yes
4/22/2009,18.2,27.0,0.0,,,67.0,28.0,31.0,58.0,57.0,1017.3,1014.7,,,22.2,24.3,No,0.0,No
12/16/2007,15.5,21.1,5.4,6.4,0.9,31.0,6.0,7.0,93.0,86.0,1010.1,1008.6,8.0,8.0,16.6,20.0,Yes,1.4,Yes
6/15/2010,-1.0,4.7,0.0,,,39.0,15.0,22.0,97.0,63.0,,,,,1.1,3.4,No,0.0,No
11/29/2011,21.5,29.8,,8.0,12.3,28.0,9.0,13.0,58.0,56.0,1019.0,1016.8,4.0,1.0,28.2,28.6,,0.0,No
8/18/2008,1.2,13.5,1.0,0.2,8.3,56.0,11.0,22.0,71.0,48.0,1020.8,1018.2,2.0,4.0,6.4,12.0,No,0.0,No
10/20/2009,11.6,33.2,0.0,,,48.0,9.0,15.0,63.0,18.0,,,,,19.3,31.7,No,0.0,No
9/7/2009,12.3,24.3,0.0,3.8,5.2,57.0,26.0,19.0,58.0,78.0,1010.8,1006.6,3.0,7.0,20.5,20.4,No,1.8,Yes
3/28/2009,16.0,29.4,0.0,6.0,10.8,44.0,22.0,20.0,75.0,36.0,1019.9,1016.6,1.0,1.0,18.2,28.7,No,0.0,No
10/11/2011,5.9,16.7,,,,39.0,13.0,22.0,83.0,47.0,1013.9,1012.7,7.0,,9.9,15.0,,0.0,No
1/31/2009,21.8,29.1,0.0,10.6,11.5,,7.0,19.0,76.0,54.0,1017.5,1014.2,2.0,3.0,25.0,29.0,No,0.0,No
7/6/2009,6.2,15.7,0.0,3.0,6.5,,19.0,7.0,74.0,48.0,1020.8,1017.8,6.0,6.0,7.5,14.8,No,0.6,No
9/26/2011,14.3,27.7,0.0,6.8,11.0,28.0,13.0,15.0,52.0,60.0,1016.0,1011.6,1.0,1.0,24.9,26.1,No,0.0,No
10/4/2010,17.3,28.1,2.0,0.4,11.4,22.0,7.0,6.0,65.0,61.0,1017.9,1013.6,1.0,4.0,23.3,26.1,Yes,2.2,Yes
7/4/2010,-0.1,7.6,0.2,0.6,1.5,15.0,11.0,2.0,100.0,86.0,1032.8,1029.4,8.0,7.0,3.1,6.8,No,0.2,No
9/12/2011,7.8,15.2,0.2,3.4,3.8,35.0,11.0,20.0,75.0,55.0,1026.3,1024.3,8.0,7.0,10.5,13.8,No,1.8,Yes
7/28/2010,12.4,18.8,2.6,0.4,6.5,39.0,11.0,7.0,77.0,66.0,1016.6,1014.8,7.0,6.0,14.4,16.3,Yes,10.4,Yes
8/21/2011,14.3,17.8,0.6,,,56.0,33.0,31.0,71.0,80.0,1033.8,1033.4,,,15.9,15.5,No,0.0,No
6/28/2010,5.5,15.8,0.0,2.0,9.7,,22.0,9.0,68.0,36.0,1021.0,1017.7,1.0,1.0,7.0,15.3,No,0.0,No
12/30/2008,14.5,24.2,1.8,6.2,8.0,59.0,24.0,35.0,88.0,31.0,1003.4,1002.4,7.0,7.0,15.0,23.0,Yes,0.0,No
2/24/2010,9.4,24.3,0.0,,,48.0,28.0,17.0,73.0,28.0,1021.4,1020.8,0.0,,12.7,23.2,No,0.0,No
8/20/2011,11.2,16.9,0.0,0.2,4.0,28.0,13.0,4.0,88.0,70.0,1031.4,1030.0,8.0,6.0,12.1,16.2,No,0.2,No
6/8/2009,10.0,20.1,0.2,3.2,9.0,44.0,15.0,28.0,58.0,32.0,1009.6,1007.1,2.0,3.0,14.6,19.9,No,0.0,No
1/10/2011,21.5,26.2,5.4,7.0,6.6,48.0,20.0,26.0,80.0,65.0,1016.4,1014.7,,,24.1,26.0,Yes,0.4,No
7/20/2010,2.5,16.6,4.2,14.4,,30.0,0.0,11.0,82.0,31.0,1023.3,1021.4,,,10.1,16.0,Yes,0.0,No
2/22/2010,11.1,22.7,0.0,5.6,5.5,72.0,22.0,28.0,74.0,86.0,1012.7,1013.8,1.0,7.0,17.3,16.9,No,1.4,Yes
5/10/2009,11.2,18.2,0.0,1.6,5.7,26.0,6.0,15.0,74.0,57.0,1026.5,1023.8,3.0,3.0,13.2,17.7,No,0.2,No
12/25/2010,23.5,29.7,76.8,1.2,,48.0,11.0,17.0,84.0,79.0,1000.3,999.4,8.0,8.0,25.9,29.1,Yes,27.4,Yes
4/23/2010,14.0,29.0,0.0,3.2,1.4,48.0,2.0,30.0,69.0,37.0,1014.7,1010.2,7.0,7.0,20.0,26.6,No,6.6,Yes
8/31/2010,9.6,15.4,0.2,2.2,0.3,57.0,20.0,28.0,75.0,54.0,1017.6,1010.0,8.0,8.0,10.4,14.5,No,20.2,Yes
11/23/2011,8.9,18.7,0.0,3.0,10.3,41.0,13.0,20.0,65.0,55.0,1021.5,1022.5,2.0,6.0,15.1,17.2,No,0.0,No
3/26/2009,12.3,21.0,2.5,2.4,,54.0,13.0,30.0,91.0,44.0,1014.1,1012.7,,,15.5,20.5,Yes,0.0,No
11/14/2011,18.1,27.3,14.6,2.6,10.9,50.0,19.0,37.0,65.0,68.0,1012.6,1009.7,0.0,2.0,24.2,25.7,Yes,0.0,No
12/21/2009,26.0,33.1,0.0,10.6,11.8,39.0,19.0,28.0,56.0,54.0,1012.4,1010.3,2.0,4.0,29.5,31.9,No,0.0,No
7/9/2009,3.9,18.5,0.0,2.0,9.4,28.0,13.0,20.0,80.0,41.0,1027.3,1023.7,4.0,,9.0,18.2,No,0.0,No
6/6/2010,2.1,11.8,2.4,,,41.0,15.0,19.0,99.0,66.0,1024.4,1024.4,8.0,1.0,6.4,11.2,Yes,0.0,No
9/9/2010,7.9,20.0,0.0,,,,0.0,4.0,91.0,61.0,,,6.0,8.0,11.1,17.8,No,2.8,Yes
7/29/2011,12.9,21.4,0.0,,,43.0,28.0,24.0,66.0,58.0,1026.1,1023.8,,,18.4,19.9,No,0.0,No
2/22/2010,16.4,28.7,0.8,7.0,9.3,74.0,13.0,24.0,86.0,27.0,1012.4,1009.2,7.0,5.0,17.9,27.3,No,0.0,No
2/4/2010,17.9,33.8,0.2,6.4,,57.0,28.0,28.0,57.0,27.0,1008.6,1008.1,1.0,1.0,24.2,32.8,No,0.0,No
11/10/2011,9.0,18.6,8.0,,,50.0,28.0,31.0,79.0,52.0,1013.3,1016.0,5.0,8.0,11.4,16.1,Yes,0.0,No
7/13/2008,5.3,18.8,0.2,1.0,2.3,17.0,7.0,7.0,96.0,63.0,1025.1,1024.1,7.0,6.0,9.5,17.2,No,0.0,No
7/16/2010,-3.9,12.5,0.0,,,20.0,0.0,,93.0,48.0,1027.9,1025.3,,,1.1,12.4,No,0.0,No
1/2/2011,22.8,29.5,10.8,,,26.0,13.0,15.0,72.0,68.0,1014.3,1011.4,,,27.6,28.0,Yes,0.6,No
7/15/2011,-1.6,12.1,0.0,,,17.0,0.0,7.0,95.0,46.0,1036.6,1033.3,,,2.6,12.0,No,0.0,No
10/22/2009,17.0,25.1,0.0,6.8,,30.0,2.0,11.0,67.0,48.0,1024.9,1021.1,,,18.6,23.9,No,0.0,No
6/20/2010,10.1,17.1,0.6,1.2,1.8,19.0,7.0,7.0,96.0,69.0,1028.6,1027.6,7.0,7.0,12.7,16.7,No,0.0,No
12/14/2010,10.5,27.2,0.0,3.4,12.0,35.0,17.0,20.0,80.0,42.0,1013.8,1008.4,1.0,3.0,17.0,25.9,No,0.4,No
5/13/2009,9.0,21.2,0.0,3.4,10.2,33.0,2.0,20.0,45.0,30.0,1019.1,1016.4,1.0,4.0,15.6,19.7,No,0.0,No
2/9/2010,25.6,31.2,0.0,8.0,4.1,37.0,15.0,13.0,75.0,69.0,1013.0,1010.9,7.0,7.0,28.4,29.9,No,9.4,Yes
8/20/2011,8.3,24.9,0.0,3.0,8.6,,11.0,20.0,65.0,51.0,1015.3,1013.5,0.0,2.0,16.5,22.5,No,1.0,No
11/13/2009,18.2,23.8,1.8,,,,6.0,19.0,74.0,66.0,,,6.0,7.0,22.5,21.4,Yes,0.0,No
9/7/2010,6.6,15.5,3.8,2.6,5.3,41.0,4.0,7.0,99.0,56.0,1027.5,1025.2,7.0,5.0,7.9,14.0,Yes,0.2,No
1/21/2009,12.0,27.2,0.0,13.2,13.2,41.0,9.0,22.0,56.0,47.0,1010.6,1007.8,3.0,3.0,19.4,24.6,No,0.0,No
4/4/2010,19.9,26.4,0.0,,,54.0,26.0,22.0,59.0,55.0,1018.1,1015.7,,,24.1,25.4,No,0.0,No
4/5/2010,6.8,21.9,0.0,3.4,10.5,28.0,7.0,7.0,69.0,41.0,1022.1,1017.8,3.0,1.0,13.7,21.6,No,0.0,No
1/16/2011,21.7,28.8,0.0,4.2,7.9,35.0,24.0,20.0,88.0,69.0,1010.4,1007.5,7.0,1.0,23.0,27.8,No,0.0,No
12/1/2008,17.0,30.4,0.0,,,31.0,17.0,22.0,52.0,61.0,1013.5,1010.7,,,26.2,28.5,No,0.0,No
1/9/2009,3.0,14.0,0.2,,,,15.0,17.0,99.0,59.0,,,,,4.2,12.9,No,0.0,No
4/3/2010,10.3,21.3,0.0,,,48.0,20.0,22.0,51.0,50.0,1013.6,1011.6,,,17.9,20.0,No,5.8,Yes
11/21/2010,10.7,23.0,1.0,5.2,10.3,33.0,4.0,19.0,74.0,58.0,1024.0,1020.7,7.0,1.0,15.9,22.2,No,0.0,No
8/30/2010,4.4,17.2,0.0,2.4,8.4,33.0,9.0,13.0,88.0,58.0,1026.1,1022.0,,,9.1,16.6,No,0.2,No
11/29/2011,15.5,35.2,0.0,,,56.0,20.0,24.0,31.0,17.0,1007.6,1005.5,6.0,8.0,27.7,31.5,No,0.6,No
10/15/2010,8.6,8.8,15.0,,,59.0,28.0,35.0,99.0,98.0,993.9,992.8,8.0,8.0,8.7,5.6,Yes,11.8,Yes
8/28/2009,8.1,14.0,6.6,,,50.0,19.0,20.0,75.0,71.0,1012.9,1014.2,,,11.1,10.8,Yes,1.6,Yes
11/15/2010,22.6,22.6,0.0,18.1,,20.0,11.0,0.0,75.0,95.0,1013.1,1012.6,,,22.6,19.0,No,26.8,Yes
5/20/2008,10.3,21.7,0.0,3.0,10.0,,24.0,7.0,64.0,38.0,1020.1,1017.5,1.0,1.0,13.0,21.3,No,0.0,No
8/31/2011,0.4,15.8,0.0,,,26.0,6.0,19.0,87.0,56.0,1025.4,1023.2,,,6.5,15.6,No,0.0,No
3/5/2011,20.0,24.6,0.0,,,37.0,11.0,17.0,75.0,65.0,1006.9,1007.4,,,23.1,23.0,No,1.6,Yes
11/13/2011,13.8,26.1,0.0,4.6,3.3,39.0,15.0,20.0,63.0,57.0,1010.8,1006.8,7.0,6.0,18.8,22.4,No,0.2,No
9/29/2011,17.7,27.8,0.0,6.2,10.1,30.0,6.0,15.0,61.0,61.0,1015.1,1009.7,1.0,1.0,25.3,26.0,No,0.0,No
2/15/2009,17.4,22.8,147.2,,,,0.0,,100.0,,,,8.0,,18.4,,Yes,13.8,Yes
4/16/2009,15.2,24.0,0.0,,,43.0,11.0,15.0,49.0,57.0,1015.2,1011.7,,,18.5,21.8,No,0.0,No
5/24/2010,6.6,12.0,0.0,2.6,,31.0,13.0,11.0,68.0,92.0,1015.9,1011.4,8.0,8.0,10.9,11.0,No,22.4,Yes
2/26/2010,26.4,39.9,0.0,,7.3,63.0,35.0,31.0,31.0,22.0,1010.6,1008.8,1.0,,31.4,37.6,No,0.0,No
2/20/2010,16.5,31.3,,,,31.0,,19.0,,42.0,,,,,,30.2,,0.0,No
3/4/2010,16.9,29.0,0.0,7.2,6.0,39.0,20.0,13.0,56.0,38.0,1014.0,1010.3,7.0,7.0,20.5,27.6,No,4.0,Yes
2/20/2010,15.4,30.7,,,,30.0,,13.0,,43.0,,1017.1,,,,30.2,,0.0,No
9/23/2011,6.8,18.2,0.0,2.4,10.4,,15.0,9.0,66.0,56.0,1025.7,1022.8,1.0,4.0,13.0,16.8,No,0.0,No
2/14/2011,10.6,23.9,0.0,4.4,12.0,31.0,13.0,9.0,78.0,56.0,1024.6,1022.6,2.0,1.0,16.1,21.9,No,0.0,No
11/15/2010,10.3,19.4,0.4,,,33.0,4.0,15.0,82.0,61.0,1011.5,1009.1,,,15.2,18.7,No,1.6,Yes
10/17/2009,7.5,19.8,0.0,4.8,7.6,33.0,13.0,17.0,79.0,36.0,1027.5,1026.3,7.0,7.0,11.5,17.8,No,0.0,No
10/24/2009,17.1,22.6,0.0,7.0,9.2,35.0,19.0,20.0,65.0,52.0,1019.6,1016.1,4.0,1.0,18.8,22.1,No,0.0,No
1/5/2012,5.9,21.8,0.0,5.8,11.9,54.0,11.0,28.0,50.0,32.0,1020.8,1019.6,6.0,6.0,16.7,20.8,No,0.0,No
6/14/2011,10.7,15.3,8.8,,,41.0,19.0,17.0,86.0,90.0,1022.1,1020.9,,,13.6,13.5,Yes,7.8,Yes
11/10/2009,8.9,33.2,0.0,6.6,,,,,53.0,7.0,,,,,18.7,32.0,No,0.0,No
7/24/2009,-3.5,11.2,2.6,,,30.0,0.0,19.0,90.0,57.0,1027.5,1024.4,,,1.8,10.7,Yes,0.0,No
2/8/2011,24.9,30.7,7.8,7.2,11.7,41.0,24.0,28.0,69.0,72.0,1011.4,1008.6,3.0,3.0,28.9,30.0,Yes,17.4,Yes
11/23/2010,12.6,30.8,0.0,6.4,,46.0,9.0,24.0,48.0,26.0,1020.9,1018.0,1.0,4.0,22.2,29.7,No,0.0,No
1/6/2012,24.6,40.5,0.2,10.2,6.4,46.0,15.0,9.0,25.0,19.0,1008.0,1004.4,5.0,7.0,34.6,37.9,No,0.2,No
12/2/2010,14.2,30.4,5.2,4.4,,35.0,19.0,13.0,76.0,41.0,1012.2,1010.4,2.0,4.0,22.0,28.1,Yes,0.0,No
11/15/2009,18.9,30.4,0.0,9.8,11.8,31.0,7.0,15.0,54.0,53.0,1013.6,1009.8,1.0,1.0,26.0,28.5,No,0.0,No
7/18/2010,4.3,15.5,0.0,1.4,4.7,31.0,11.0,13.0,85.0,53.0,1020.9,1017.1,2.0,7.0,7.1,14.7,No,4.2,Yes
9/16/2009,,,,,,,,,,,,,,,,,,,
4/17/2009,12.8,25.9,0.0,6.4,10.6,31.0,13.0,15.0,52.0,26.0,1019.8,1017.7,1.0,0.0,17.7,25.2,No,0.0,No
3/19/2011,16.3,27.0,0.0,6.8,8.7,48.0,15.0,19.0,63.0,46.0,1013.6,1010.3,6.0,2.0,19.0,25.9,No,0.0,No
1/14/2011,21.5,23.7,6.2,3.4,0.5,41.0,24.0,19.0,90.0,92.0,1001.9,1003.4,8.0,8.0,21.9,20.6,Yes,4.2,Yes
5/21/2009,9.2,21.5,0.0,1.2,,24.0,7.0,6.0,55.0,28.0,1024.6,1022.3,2.0,5.0,14.2,20.7,No,0.0,No
5/23/2009,18.7,31.0,0.0,6.8,10.6,30.0,11.0,19.0,70.0,47.0,1011.9,1008.3,1.0,2.0,25.2,29.2,No,0.0,No
5/4/2010,6.9,21.5,0.0,,,48.0,0.0,15.0,98.0,54.0,1021.8,1015.3,,,10.6,20.4,No,16.6,Yes
11/25/2009,17.8,27.7,0.4,3.0,12.2,48.0,11.0,33.0,72.0,63.0,1022.2,1018.0,2.0,0.0,22.7,26.1,No,0.0,No
5/25/2011,11.1,17.2,3.6,,,46.0,17.0,15.0,57.0,51.0,,,,,13.9,16.2,Yes,0.0,No
9/23/2011,12.0,33.2,0.0,7.8,10.0,33.0,7.0,19.0,17.0,6.0,1018.4,1013.5,,,23.4,32.5,No,0.0,No
2/26/2010,13.2,25.8,0.0,,,30.0,15.0,15.0,72.0,61.0,1027.5,1024.7,,,19.1,23.6,No,0.0,No
4/18/2010,5.3,26.5,0.0,,,31.0,17.0,19.0,66.0,34.0,,,,,18.6,25.7,No,0.0,No
10/20/2009,10.8,18.0,0.2,5.2,6.7,52.0,30.0,15.0,100.0,81.0,1014.5,1016.5,7.0,8.0,18.0,14.8,No,0.0,No
9/3/2010,19.5,29.4,0.0,7.0,9.9,44.0,19.0,15.0,68.0,50.0,1017.1,1013.2,1.0,1.0,24.1,28.5,No,0.4,No
12/16/2011,15.7,22.3,0.0,7.2,6.8,31.0,15.0,22.0,63.0,44.0,1021.7,1021.1,5.0,5.0,19.0,21.5,No,0.0,No
7/10/2010,6.6,16.5,24.4,,,46.0,2.0,22.0,90.0,60.0,1015.3,1013.8,,,10.9,15.3,Yes,5.4,Yes
12/6/2010,18.9,30.4,0.0,,,43.0,11.0,19.0,63.0,38.0,1012.7,1008.9,1.0,,23.3,29.3,No,0.0,No
12/29/2009,21.9,33.6,0.0,7.8,12.9,41.0,13.0,24.0,69.0,39.0,1016.7,1014.7,1.0,3.0,25.1,32.3,No,0.0,No
1/4/2012,14.9,25.6,0.0,9.6,13.7,41.0,20.0,22.0,54.0,30.0,1020.0,1018.4,3.0,2.0,18.7,25.1,No,0.0,No
8/29/2011,12.3,23.1,0.2,,,22.0,7.0,19.0,64.0,65.0,1017.6,1015.4,,,18.7,19.3,No,8.6,Yes
10/14/2009,10.7,24.9,0.2,11.4,8.5,83.0,30.0,37.0,33.0,23.0,1002.5,1000.1,0.0,7.0,20.0,22.5,No,0.0,No
10/26/2011,13.4,18.9,3.2,4.0,0.0,41.0,28.0,26.0,79.0,57.0,1022.9,1022.6,8.0,8.0,14.9,17.0,Yes,1.2,Yes
5/23/2011,11.1,13.7,14.0,1.4,0.1,48.0,20.0,15.0,97.0,90.0,1004.4,1005.6,8.0,7.0,11.1,11.7,Yes,10.6,Yes
8/24/2009,9.9,14.6,2.0,6.4,0.7,81.0,20.0,28.0,79.0,91.0,1004.2,1000.5,,,11.8,12.1,Yes,12.0,Yes
9/8/2009,11.9,21.3,0.0,,,33.0,13.0,22.0,52.0,64.0,1008.4,1007.7,,,17.6,15.4,No,0.0,No
6/29/2009,15.9,18.7,10.6,7.4,6.4,78.0,39.0,17.0,77.0,95.0,1003.4,1004.8,5.0,6.0,17.3,17.0,Yes,1.8,Yes
